num_spikes,firing_rate,presence_ratio,snr,isi_violations_ratio,isi_violations_count,rp_contamination,rp_violations,sliding_rp_violation,amplitude_cutoff,amplitude_median,amplitude_cv_median,amplitude_cv_range,sync_spike_2,sync_spike_4,sync_spike_8,firing_range,drift_ptp,drift_std,drift_mad,isolation_distance,l_ratio,d_prime,silhouette,nn_hit_rate,nn_miss_rate,peak_to_valley,peak_trough_ratio,half_width,repolarization_slope,recovery_slope,num_positive_peaks,num_negative_peaks,velocity_above,velocity_below,exp_decay,spread,cluster_id
2323.0,0.30502337,0.52380955,11.648887,0.0,0.0,0.0,0.0,,0.00019849098,126.5625,,,0.022384847,0.0,0.0,0.2,,,,115.7315,0.2717466,4.028968,0.0675545,0.56142855,0.008244275,0.00036333007,-0.4405324,0.00016666517,831864.2,-103252.414,1.0,1.0,393.9261,639.4403,0.035889838,80.0,156
1960.0,0.2573594,0.8095238,11.497802,0.66081923,1.0,1.0,1.0,,0.0010872955,117.1875,,,0.06734694,0.0,0.0,1.0,,,,120.875015,0.13197586,5.427453,0.12515979,0.871308,0.004173922,0.0005766615,-0.22515857,0.00027999748,374796.5,-42307.766,1.0,1.0,,140.78127,0.049960237,60.0,157
374.0,0.04910837,0.84126985,2.2349236,54.446865,3.0,1.0,2.0,,,32.8125,,,0.09625668,0.0026737968,0.0,0.2,,,,43.95192,21.821453,3.639661,0.07599182,0.32768363,0.0017051817,0.0007966595,-0.35718864,0.0011933226,61401.336,2035.7556,1.0,2.0,,,0.018204687,160.0,158
36044.0,4.732786,1.0,5.600288,0.45724052,234.0,0.47741196,124.0,0.3,5.2244908e-05,77.34375,,,0.03320941,0.000110975474,0.0,10.0,20.002487,2.9812567,3.5141838,98.3814,0.7772053,3.1056817,0.060475003,0.45464134,0.0106012495,0.0001999982,-0.43771294,0.00012333223,782673.1,-70329.74,2.0,1.0,,,0.027242849,80.0,159
631.0,0.08285396,0.9047619,6.565483,25.503284,4.0,1.0,2.0,,0.009637018,89.0625,0.33437926,0.1375447,0.08082409,0.0031695722,0.0,0.4,,,,52.665344,14.58682,3.3747687,0.064107604,0.12447257,0.005249411,0.00042999614,-0.3659564,0.0002099981,503465.44,-58892.367,1.0,1.0,,,0.026932953,100.0,160
899.0,0.118043914,0.984127,5.0273094,9.423162,3.0,1.0,1.0,,0.0022833175,67.96875,0.4346987,0.18279164,0.058954395,0.0,0.0,0.4,,,,54.046844,13.440693,3.0343745,0.06841872,0.22046414,0.006606576,0.00036333007,-0.52789205,0.00020333151,482877.0,-70247.234,1.0,1.0,,,0.01826964,140.0,161
448.0,0.058825,0.93650794,5.2284245,0.0,0.0,0.0,0.0,,,75.0,,,0.051339287,0.0,0.0,0.2,,,,54.778477,13.476829,3.3313487,0.04420103,0.1851415,0.005287086,0.00027666418,-0.7717402,0.00017666508,703541.0,-95332.89,1.0,1.0,,,0.024342474,100.0,162
606.0,0.079571314,0.9285714,5.6323266,0.0,0.0,0.0,0.0,,0.0045096446,77.34375,0.39149654,0.1719597,0.08085809,0.0,0.0,0.4,,,,57.30474,10.62819,3.6472814,0.04716186,0.14029536,0.006350507,0.000296664,-0.6647938,0.0001966649,653510.56,-93640.71,1.0,1.0,,,0.025101129,120.0,163
11024.0,1.4475151,1.0,3.9160876,2.7155623,130.0,1.0,75.0,,0.00031558538,53.90625,0.42724937,0.22998066,0.040003628,0.0,0.0,4.2,,,,75.34086,3.6850352,3.2017248,0.057274792,0.24613403,0.0060677137,0.00024999774,-0.49106112,0.00014666535,481675.9,-51743.49,2.0,1.0,405.49487,,0.017085299,160.0,164
9892.0,1.298877,1.0,3.9946656,2.023584,78.0,1.0,47.0,,0.00013362267,53.90625,0.36317277,0.1869281,0.046097856,0.00010109179,0.0,3.0,,,,72.653755,3.0527515,3.533903,0.08170948,0.18377483,0.005748608,0.00032666372,-0.750695,0.00021333141,412861.2,-83588.28,1.0,1.0,,,0.027497767,80.0,165
45.0,0.005908761,0.071428575,22.190712,0.0,0.0,0.0,0.0,,,304.6875,,,0.6,0.0,0.0,0.0,,,,984973300000000.0,,8.364068,0.075433366,0.4722222,0.0014037902,0.0003833299,-0.1951894,0.000106665706,2272871.2,-110588.9,0.0,1.0,,,0.0505598,60.0,166
14881.0,1.9539616,1.0,1.8855361,2.579367,225.0,1.0,210.0,,1.9951058e-05,25.78125,0.76116383,0.40020782,0.05295343,0.00026879914,0.0,3.8,11.842269,1.5624714,1.4787225,67.15552,6.148432,3.4447362,0.18144938,0.62447256,0.0078100995,0.0011066567,-0.89587927,0.0008399924,13089.934,-41653.41,2.0,2.0,341.2381,,0.01292279,160.0,167
580.0,0.07615737,0.93650794,1.9428678,22.639149,3.0,1.0,2.0,,0.0035696335,26.953125,0.9675514,0.296918,0.12931034,0.0,0.0,0.4,,,,42.88688,14.670527,4.1609755,0.13044052,0.4892384,0.0012373686,0.0016999847,-0.184334,0.00036333007,48943.6,-116638.71,1.0,1.0,286.1942,,,160.0,168
21.0,0.002757422,0.04761905,20.917212,0.0,0.0,0.0,0.0,,,288.28125,,,0.9047619,0.0,0.0,0.0,,,,706467300000000.0,,7.861718,0.0070290277,0.20833333,0.0010512616,0.0004866623,-0.17339586,0.00011333232,1983745.6,-76783.89,0.0,1.0,,,0.048626546,60.0,169
6323.0,0.83024657,1.0,5.542957,1.5874077,25.0,1.0,12.0,,0.00093383715,56.25,0.3314059,0.16802913,0.038431123,0.0,0.0,2.0,,,,87.65104,1.5154532,2.104241,0.08730382,0.35491607,0.010669936,0.0004766624,-0.35235664,0.00022666463,232268.88,-32916.832,2.0,1.0,,,0.021098556,120.0,170
11254.0,1.4777155,1.0,2.1246426,0.9220168,46.0,1.0,39.0,,0.00042509817,30.46875,,,0.05944553,0.00044428647,0.0,3.2,,,,67.680565,5.8564167,3.7777534,0.21817023,0.7795359,0.007835707,0.00093665824,-0.3759804,0.0019199827,88568.04,-260283.6,3.0,2.0,,,0.0167106,140.0,171
15845.0,2.0805404,1.0,3.3328788,0.55612576,55.0,0.39752388,21.0,0.345,0.000114241855,35.15625,,,0.042284634,0.00012622279,0.0,4.0,9.728989,1.2594005,1.0787622,66.1578,5.932639,2.93386,0.10714039,0.5242616,0.01224009,0.0007333267,-0.5198416,0.00045332927,93376.336,-29846.25,2.0,1.0,,,0.016494503,140.0,172
2544.0,0.33404195,0.99206346,8.753977,6.275966,16.0,1.0,11.0,,0.0033933395,89.0625,0.33164674,0.31247118,0.045990568,0.0,0.0,1.4,,,,78.424065,2.968849,3.1627126,0.03509,0.42565948,0.010043828,0.0002933307,-0.6002784,0.00013666543,850463.4,-105460.56,1.0,1.0,,,0.043524534,20.0,173
264.0,0.03466473,0.7619048,4.0903716,0.0,0.0,0.0,0.0,,,51.5625,,,0.08712121,0.003787879,0.0,0.2,,,,50.698685,11.707241,3.1090686,0.059676804,0.12893082,0.0022101412,0.0004866623,-0.4313019,0.00023666453,270060.75,-53613.145,1.0,1.0,,-288.49194,0.022567125,160.0,174
331.0,0.04346222,0.88095236,2.8171663,46.341366,2.0,1.0,2.0,,,39.84375,,,0.093655586,0.0,0.0,0.2,,,,53.30452,11.125465,3.4951217,0.05667776,0.1975,0.002627551,0.00033333033,-0.631217,0.00023333123,264436.03,-43397.57,1.0,1.0,,,,160.0,175
6464.0,0.8487607,1.0,4.6081142,0.8505898,14.0,0.47950363,4.0,,0.0003795836,32.8125,0.3771428,0.15056615,0.041769803,0.00046410892,0.0,2.2,,,,101.20594,0.61985475,4.002384,0.109242156,0.5535,0.0009881423,0.00046666246,-0.40552586,0.00023666453,155382.38,-25228.113,2.0,1.0,,,0.014463845,160.0,176
162.0,0.02127154,0.3968254,3.4931908,0.0,0.0,0.0,0.0,,,25.78125,,,0.030864198,0.0,0.0,0.2,,,,204.4036,2.2639217e-05,6.357741,0.24781895,0.8904321,0.0,0.00085665897,-0.23769549,0.00022333133,42727.26,-11066.501,2.0,1.0,,137.3006,0.01702604,160.0,177
140.0,0.018382812,0.32539684,5.208024,0.0,0.0,0.0,0.0,,,39.84375,,,0.021428572,0.0,0.0,0.2,,,,202.40887,0.0033819315,2.8653815,0.11280576,0.3892857,0.0020417422,0.00076999306,-0.1988876,0.00017999837,129573.65,-12767.139,1.0,1.0,,,0.020514797,120.0,178
94.0,0.012342745,0.36507937,9.310111,0.0,0.0,0.0,0.0,,,63.28125,,,0.05319149,0.0,0.0,0.2,,,,829.2163,0.0,3.3485382,0.044200342,0.069148935,0.0010101668,0.00044999595,-0.31731135,0.00015999856,465018.12,-41156.984,1.0,1.0,,,0.042381503,100.0,179
1303.0,0.17109147,0.8174603,9.841479,0.0,0.0,0.0,0.0,,0.0051099304,67.96875,0.18278003,0.14532635,0.035303146,0.0,0.0,0.98,,,,123.3991,0.18628486,6.931057,0.117063485,0.8258427,0.001425757,0.00046999578,-0.2565599,0.00014999865,406716.4,-36517.176,1.0,1.0,,432.9584,0.022992311,120.0,180
11009.0,1.4455456,1.0,2.6188188,0.25135082,12.0,0.13475616,4.0,0.225,0.00015095405,25.78125,0.4321303,0.24046084,0.0274321,0.0,0.0,3.8,,,,118.530975,0.14114615,4.0017467,0.13712624,0.7367347,0.0025627883,0.00051999534,-0.35953817,0.00026333096,116261.42,-18285.195,2.0,1.0,-156.17474,240.59933,0.019346638,160.0,181
152.0,0.019958481,0.42857143,4.8856134,0.0,0.0,0.0,0.0,,,35.15625,,,0.02631579,0.0,0.0,0.2,,,,182.94873,0.009846124,3.0444112,0.089771844,0.30092594,0.0032096645,0.0005733282,-0.3410478,0.00021666472,155979.45,-23610.436,2.0,1.0,,410.47,0.014333331,160.0,182
18129.0,2.3804429,1.0,3.8257055,0.4634452,60.0,0.3166017,23.0,0.26,0.00017811936,37.5,,,0.03248938,5.516024e-05,0.0,4.6,18.800713,2.338034,2.6646705,83.02866,2.2622602,2.2587924,0.023133788,0.20918368,0.01089185,0.00055332837,-0.37230054,0.00021333141,168440.42,-31710.604,1.0,1.0,,602.64307,0.017440079,140.0,183
14754.0,1.9372858,1.0,6.2666845,0.4898065,42.0,0.33651218,16.0,0.295,0.00016819178,44.53125,,,0.030161312,6.777823e-05,0.0,4.6,17.150093,2.3982887,2.9926307,107.094696,0.41381592,3.5414093,0.07994111,0.45408162,0.003690415,0.00045666256,-0.4117755,0.00016333186,254624.23,-34224.438,1.0,1.0,,577.95447,0.019711131,140.0,184
12132.0,1.593002,1.0,8.994545,0.13798124,8.0,0.16961488,6.0,0.215,0.00017856188,93.75,0.15771809,0.12177484,0.03165183,0.0,0.0,3.4,,,,117.46275,0.24599886,4.4388466,0.06329929,0.58265305,0.004792414,0.0006899938,-0.2212934,0.00014999865,507038.34,-48683.324,1.0,1.0,,442.93478,0.0292387,80.0,185
41150.0,5.403234,0.93650794,10.0593405,0.0689625,46.0,0.038989652,17.0,0.05,2.7649483e-05,67.96875,,,0.032952614,9.7205346e-05,0.0,14.76,11.666478,1.3494061,1.6981546,101.89987,0.607096,4.226862,0.045551237,0.3148148,0.005560111,0.00025666435,-0.5020769,0.00016666517,618636.06,-58723.13,1.0,1.0,,,0.0476209,60.0,186
176.0,0.023109822,0.7063492,7.4557943,0.0,0.0,0.0,0.0,,,53.90625,,,0.03409091,0.0,0.0,0.2,,,,104.869514,0.5224232,2.7615566,0.028165072,0.05,0.0040595056,0.00074665993,-0.32021612,0.00022999792,90866.516,-30567.744,3.0,1.0,,224.8776,0.041613586,100.0,187
12173.0,1.5983856,0.9444444,9.044233,0.42829165,25.0,0.57848763,16.0,,0.00060173444,60.9375,,,0.032120265,8.214902e-05,0.0,4.2,8.528694,1.0058479,1.5273957,87.694855,1.7027506,3.3213248,0.033346653,0.24176955,0.0056626014,0.00046666246,-0.3506538,0.00017666508,326611.94,-44787.363,1.0,1.0,,865.4157,0.024018,100.0,188
10197.0,1.3389252,0.8968254,13.043282,0.073243864,3.0,0.0373186,1.0,0.085,6.596926e-05,135.9375,,,0.03079337,0.0,0.0,4.0,,,,109.79148,0.36851323,4.676471,0.045658275,0.407173,0.010242754,0.00046999578,-0.30248395,0.00015999856,790807.4,-83600.27,1.0,1.0,,,0.039781075,60.0,189
21124.0,2.7737038,0.99206346,9.616875,0.13653807,24.0,0.10826514,12.0,0.125,7.7638055e-05,67.96875,,,0.068405606,0.00014201856,0.0,6.0,20.842684,3.1574404,3.7617548,106.902885,0.43198058,3.6966887,0.118127555,0.6594982,0.002880362,0.00037332997,-0.33676225,0.00014666535,452713.97,-42393.86,1.0,1.0,,,0.03267902,80.0,190
55033.0,7.2261524,1.0,4.9799824,0.2648717,316.0,0.2450174,171.0,0.12,1.6394104e-05,51.5625,0.26628888,0.17121577,0.0283648,3.6341833e-05,0.0,8.58,15.789681,3.9184067,2.678089,104.76636,0.48177704,3.3525648,0.095773205,0.48151752,0.008211023,0.00054666173,-0.40244296,0.0001933316,232780.67,-44364.95,1.0,1.0,,259.1342,0.03028299,120.0,191
60707.0,7.9711814,1.0,6.379324,0.51180685,743.0,0.57622385,397.0,,0.00014484081,65.625,,,0.028019832,3.294513e-05,0.0,17.4,13.640941,1.76357,2.9495742,103.50255,0.5230021,3.6277423,0.03589879,0.49610895,0.01436929,0.0005766615,-0.33515084,0.00017999837,313466.7,-46719.598,1.0,1.0,,,0.021298695,120.0,192
27055.0,3.5524786,0.984127,4.83834,0.31907117,92.0,0.28516832,47.0,0.23,0.00020576411,51.5625,,,0.034928847,0.0,0.0,8.4,12.162151,1.4957249,2.1404543,104.851364,0.49852124,5.236722,0.1543787,0.6657489,0.0007594804,0.0002866641,-0.5015968,0.00016333186,376272.75,-47210.74,1.0,1.0,486.53903,-2057.1614,0.023536064,120.0,193
14005.0,1.8389378,1.0,5.1834536,0.76362586,59.0,0.6182058,22.0,,0.00017414567,32.8125,0.5222171,0.40006083,0.061121028,0.002213495,7.140307e-05,5.2,16.024555,1.99025,1.9029782,87.372154,1.799317,3.0861573,0.11489894,0.40053764,0.0013115935,0.00053999515,-0.43747485,0.00022666463,170413.77,-34652.324,1.0,1.0,,478.23343,0.013881428,160.0,194
13240.0,1.7384888,1.0,2.978097,0.14481677,10.0,0.09103448,4.0,0.175,7.432064e-05,30.46875,,,0.03376133,0.00015105741,0.0,3.6,,,,148.78284,0.028879963,6.654367,0.16421357,0.861,0.000984097,0.00064332754,-0.31150314,0.00024666445,121085.6,-17451.135,2.0,1.0,229.91682,,0.015863538,120.0,195
186768.0,24.523722,1.0,6.3851695,0.010407009,143.0,0.011970678,109.0,0.015,7.5327875e-06,63.28125,,,0.036446285,4.8188125e-05,0.0,37.6,14.7709465,4.447139,4.071053,134.0253,0.04125228,5.2630854,0.21874855,0.906,0.0015745552,0.00018999829,-0.5220346,0.00011999892,782959.8,-60554.016,1.0,1.0,2069.9087,,0.028346773,80.0,196
31953.0,4.1956143,1.0,8.176839,0.26853153,108.0,0.11474242,29.0,0.115,6.673795e-05,56.25,0.23131336,0.17457554,0.029136544,6.2591935e-05,0.0,9.2,19.348602,2.4341462,4.6262913,98.828156,0.71949035,2.4428837,0.036049258,0.361,0.014241175,0.00066332734,-0.3328417,0.00016999847,238507.6,-42510.23,1.0,1.0,,,0.026795028,100.0,197
25802.0,3.3879523,0.99206346,10.011451,0.16015385,42.0,0.10248915,17.0,0.1,0.00018251114,67.96875,,,0.028796216,3.8756687e-05,0.0,9.2,17.768469,2.9820256,5.2468176,116.03532,0.26563576,4.426826,0.04647129,0.472,0.012153879,0.000626661,-0.26368332,0.00015333196,341678.25,-40379.65,1.0,1.0,,,0.035273436,60.0,198
44879.0,5.8928733,0.97619045,13.634136,0.021426804,17.0,0.009498195,5.0,0.015,2.1987516e-05,91.40625,,,0.03328951,4.4564273e-05,0.0,10.8,12.347937,2.1101642,3.3097477,143.9019,0.0654265,4.906693,0.104715444,0.7915,0.011070598,0.0005866614,-0.3168433,0.00012333223,525751.2,-59301.016,1.0,1.0,,,0.028072447,80.0,200
19886.0,2.6111472,1.0,6.2343082,0.15406756,24.0,0.112218946,11.0,0.115,0.000120311335,42.1875,,,0.033993766,5.0286635e-05,0.0,4.6,20.333967,2.591985,4.467231,114.456825,0.26431626,4.4251575,0.072694376,0.64845604,0.0070727635,0.00063332764,-0.37651515,0.00018333168,157179.75,-33997.51,1.0,1.0,917.65546,,0.023307903,100.0,201
130.0,0.017069755,0.37301588,8.651628,1502.1321,10.0,1.0,10.0,,,35.15625,,,0.046153847,0.0,0.0,0.2,,,,255.58649,6.690178e-06,3.4831555,0.21674451,0.8646789,0.00070771406,0.00044666266,-0.9932987,0.00025666435,256527.5,-122410.74,1.0,2.0,,,0.07446225,20.0,202
1266.0,0.16623315,0.7380952,9.61755,1.5838988,1.0,1.0,1.0,,0.003072791,70.3125,,,0.046603475,0.0,0.0,0.8,,,,87.19826,1.5018705,3.634437,0.040937774,0.25593823,0.0026359744,0.00061332784,-0.27743116,0.00017999837,295651.97,-39213.277,1.0,1.0,249.86877,,0.02692574,80.0,203
1539.0,0.20207962,0.63492066,7.995401,0.0,0.0,0.0,0.0,,0.0009063902,82.03125,,,0.0402859,0.0,0.0,1.2,,,,119.2463,0.18692248,5.1601105,0.10365932,0.63208765,0.0046556387,0.000593328,-0.37482673,0.0001999982,472613.88,-69372.766,1.0,1.0,181.87564,,0.03178752,80.0,204
111.0,0.014574944,0.3968254,6.0623055,0.0,0.0,0.0,0.0,,,60.9375,,,0.06306306,0.0,0.0,0.2,,,,265.58194,1.167658e-06,2.424496,0.03428937,0.06460674,0.0023711028,0.0005899947,-0.34970742,0.0002066648,285141.3,-48830.36,1.0,1.0,,,0.022092175,100.0,205
10916.0,1.4333341,1.0,4.604966,0.0852173,4.0,0.032484394,1.0,0.125,0.0002817088,46.875,,,0.03114694,9.160865e-05,0.0,3.2,,,,100.41229,0.65595376,3.1687493,0.05559925,0.42847937,0.0149552645,0.00063666096,-0.3211927,0.00018333168,202634.8,-33508.773,1.0,1.0,,118.25853,0.028807566,80.0,206
391689.0,51.431038,0.99206346,10.414796,0.014362558,868.0,0.01485358,594.0,0.015,9.554672e-06,70.3125,,,0.031305447,5.3613963e-05,0.0,164.98,20.389906,3.5912359,3.7185602,117.08238,0.23567013,3.5461829,0.09866135,0.552599,0.0117757395,0.00023666453,-0.42398825,0.00012999884,708326.56,-50832.176,1.0,1.0,319.2446,,0.026603652,100.0,207
65922.0,8.655941,1.0,3.6739457,0.13961497,239.0,0.13635263,145.0,0.11,4.95133e-05,25.78125,,,0.03755954,0.0001061861,0.0,17.6,16.722973,4.9881988,4.598718,92.86622,1.1392214,2.7391303,0.08737654,0.6107673,0.024802001,0.0003133305,-0.58861876,0.00018333168,204280.73,-28100.076,1.0,1.0,431.90353,,0.009757773,160.0,208
5660.0,0.7431908,0.7619048,8.965992,1.8225935,23.0,1.0,23.0,,0.00039957374,67.96875,,,0.029681979,0.00017667844,0.0,4.6,,,,105.66495,0.44240665,4.2148314,0.07962862,0.59644395,0.0055316696,0.00065666076,-0.3507499,0.00018999829,260111.02,-45053.1,1.0,1.0,,,0.030780455,100.0,209
1950.0,0.25604632,0.9444444,6.595835,9.3466,14.0,1.0,15.0,,0.000828942,46.875,0.42580295,0.34212965,0.0974359,0.003076923,0.0,1.0,,,,70.47689,4.6988187,2.2308285,0.06268236,0.2273707,0.012111996,0.0005733282,-0.3649734,0.00020333151,187616.19,-32339.72,1.0,1.0,455.64,,0.014058181,160.0,212
280.0,0.036765624,0.6666667,6.306479,0.0,0.0,0.0,0.0,,,42.1875,,,0.057142857,0.0,0.0,0.2,,,,99.24347,0.7158825,2.6927152,0.01796552,0.18725869,0.010060568,0.0005966613,-0.35175958,0.00017333178,207145.38,-29651.756,1.0,1.0,,,0.018479127,120.0,213
30851.0,4.0509152,1.0,5.795216,0.70414203,264.0,0.6656157,111.0,,9.535214e-05,39.84375,,,0.0434994,3.241386e-05,0.0,11.0,15.595791,2.108434,2.4065142,101.6932,0.6004236,4.0058966,0.067317,0.52331,0.009769094,0.00064332754,-0.31935838,0.00017999837,156072.84,-27574.092,2.0,1.0,124.39961,,0.023746544,120.0,214
19799.0,2.5997236,1.0,5.4161525,0.6994104,108.0,0.780874,49.0,,1.3070485e-05,37.5,,,0.03954745,0.000101015205,0.0,9.2,21.589956,3.046155,4.522128,90.103935,1.4035329,4.2839737,0.05740855,0.5472028,0.00958625,0.000626661,-0.44052696,0.00022999792,133441.69,-36384.887,1.0,1.0,378.64893,,0.020736517,120.0,215
1071.0,0.14062852,0.7380952,7.0275087,4.4263515,2.0,0.0,0.0,,0.0016997061,46.875,,,0.057889823,0.0,0.0,0.8,,,,91.979576,1.1308372,3.8446548,0.056929242,0.5035,0.0085,0.0005833281,-0.3725467,0.0002099981,233717.4,-39205.79,1.0,1.0,175.41808,,0.025477106,100.0,216
749.0,0.098348044,0.9285714,4.2040944,0.0,0.0,0.0,0.0,,0.00034550403,30.46875,0.39820212,0.22458716,0.056074765,0.0,0.0,0.4,,,,106.39857,0.5163109,2.044485,0.016430981,0.424,0.05115012,0.00061332784,-0.40119112,0.00024999774,113189.11,-25843.121,1.0,1.0,,,0.018807871,140.0,217
14305.0,1.8783295,1.0,3.9592547,1.7243837,139.0,1.0,70.0,,4.3305947e-05,25.78125,0.5306498,0.3098712,0.08731213,0.0030059419,6.9905625e-05,4.98,11.604047,1.35843,1.7787447,75.32201,2.6599705,2.130106,0.07511474,0.36,0.008818182,0.00045666256,-0.5091394,0.00023666453,136163.34,-31917.924,1.0,1.0,,,0.00934213,160.0,218
3499.0,0.459439,0.8174603,11.000254,3.9396763,19.0,1.0,7.0,,7.3958996e-05,77.34375,,,0.057444986,0.0,0.0,2.4,,,,94.48062,0.9738257,4.8027506,0.06279535,0.5915,0.007044074,0.00054666173,-0.3394715,0.00016999847,459543.4,-55119.227,1.0,1.0,222.29553,,0.038505543,60.0,219
13700.0,1.7988895,1.0,2.7896898,6.370516,471.0,1.0,311.0,,2.8767394e-05,16.40625,0.8629215,0.89180464,0.18562044,0.009270073,0.0,5.0,,,,53.04119,8.8299675,2.5356662,0.100357704,0.4740338,0.004172752,0.001066657,-0.39714593,0.00037999658,53070.97,-16950.793,2.0,2.0,,,0.0013921615,160.0,220
66489.0,8.7303915,1.0,6.458914,0.049959086,87.0,0.04313762,49.0,0.035,3.6797646e-05,44.53125,0.25041386,0.15631041,0.033133302,4.5120247e-05,0.0,12.98,17.96793,4.8356986,3.7455733,141.52269,0.05741405,4.4684196,0.1711205,0.891,0.0071086986,0.00037332997,-0.33055934,0.00015333196,264653.06,-23238.354,1.0,1.0,,,0.03007004,80.0,221
287002.0,37.685028,1.0,5.482927,0.048509825,1574.0,0.041689757,883.0,0.03,8.529435e-06,37.5,,,0.036275007,5.9233036e-05,0.0,137.98,24.652637,4.0570145,3.3394651,124.44087,0.13359176,4.5512056,0.15149482,0.8605,0.005363836,0.00033666362,-0.59686375,0.0001999982,277380.6,-38128.54,1.0,2.0,,,0.027137922,100.0,222
455.0,0.059744142,0.6666667,12.323151,24.524605,2.0,1.0,1.0,,,82.03125,,,0.1010989,0.0043956046,0.0,0.4,,,,53.05026,13.015695,3.8320305,0.12763116,0.6192171,0.0036011934,0.0005899947,-0.6312694,0.00025999767,216200.62,-100722.68,1.0,1.0,,,0.0317291,80.0,224
1443.0,0.18947427,1.0,6.8690033,3.6574924,3.0,1.0,2.0,,0.00017936739,49.21875,0.366071,0.33282977,0.058905058,0.0006930007,0.0,0.8,,,,85.79406,1.6997935,2.5478678,0.09207457,0.618123,0.025848726,0.00031666382,-0.7907642,0.00017333178,381663.0,-73118.64,1.0,1.0,-78.32328,,0.029189793,100.0,225
22748.0,2.9869444,0.99206346,6.7131963,1.564945,319.0,1.0,181.0,,0.00019117445,46.875,,,0.06198347,0.0007912784,0.0,9.0,16.1951,2.1949072,2.3708074,73.77306,3.5722241,3.6777546,0.067036934,0.5695793,0.007868125,0.00061332784,-0.37282497,0.00018333168,190861.72,-33352.87,1.0,1.0,,324.77573,0.023839725,120.0,226
328.0,0.043068305,0.76984125,7.9160004,0.0,0.0,0.0,0.0,,,51.5625,,,0.10060976,0.0,0.0,0.2,,,,62.183475,7.332033,2.5503743,0.004677583,0.14506173,0.012095954,0.0006033279,-0.37510946,0.00021999802,292816.88,-42905.383,1.0,1.0,221.5018,,0.038706843,80.0,227
12340.0,1.6203136,0.99206346,8.00417,2.7840753,167.0,1.0,112.0,,0.00014133248,53.90625,,,0.07115073,0.0010534846,0.0,3.8,33.741653,4.4157357,6.1532583,53.83158,9.317367,2.4821818,0.038901504,0.15283401,0.010791551,0.00061332784,-0.34100878,0.0001966649,286295.03,-38129.99,1.0,1.0,809.9642,,0.024575958,100.0,228
29790.0,3.9115999,1.0,6.7975073,2.3227894,812.0,1.0,466.0,,7.6502925e-05,44.53125,0.5593001,0.4698509,0.07865056,0.0005706613,0.0,7.2,21.475529,2.5050955,2.82124,41.2026,18.104649,1.7984197,0.04746372,0.16063349,0.007669496,0.0005733282,-0.59590685,0.00024999774,203272.03,-60369.83,1.0,1.0,,,0.014444383,160.0,229
60621.0,7.959889,1.0,12.493573,0.15404709,223.0,0.11195997,102.0,0.075,1.1132853e-05,89.0625,,,0.047640257,0.00023094307,0.0,12.4,17.12721,4.8753,4.584961,81.2967,2.5017045,3.4931808,0.089535765,0.51214576,0.00915103,0.0004933289,-0.36204955,0.00015999856,482702.66,-58873.652,1.0,1.0,768.79834,,0.025073193,100.0,230
1917.0,0.25171322,1.0,11.088612,17.960728,26.0,1.0,23.0,,0.002873985,77.34375,0.23353525,0.26305622,0.10954616,0.0015649452,0.0,0.8,,,,47.15663,16.805271,3.3413827,0.018715035,0.17611337,0.005741823,0.00033333033,-0.22271001,0.00014666535,510183.97,-23814.604,1.0,1.0,,75.94708,0.027139371,100.0,231
34753.0,4.5632706,0.99206346,10.180749,0.14923428,71.0,0.14997184,44.0,0.1,2.134915e-05,70.3125,,,0.041262627,0.00028774494,0.0,8.6,10.081838,1.7528559,1.2136948,71.42921,3.4453442,2.9391778,0.041216552,0.27375567,0.015517946,0.00054666173,-0.34726304,0.00017666508,323641.12,-47178.785,1.0,1.0,394.63217,,0.021114614,120.0,232
2327.0,0.3055486,0.984127,9.872506,6.094603,13.0,1.0,8.0,,0.0015525699,58.59375,0.4719242,0.3766577,0.11130211,0.0012892135,0.0,0.8,,,,36.9539,25.387602,1.8528866,0.013389226,0.068298966,0.0069600246,0.0004899956,-0.42517287,0.00021999802,301232.34,-51269.543,1.0,1.0,604.3617,,0.020986058,140.0,233
6133.0,0.8052985,1.0,7.360032,0.60742325,9.0,1.0,5.0,0.315,8.5289525e-05,51.5625,0.44122195,0.3224935,0.059514105,0.00032610467,0.0,2.2,,,,57.969505,6.379865,2.5583432,0.026364474,0.11829268,0.009162839,0.0004966622,-0.40472877,0.0002099981,221765.55,-38291.516,1.0,1.0,436.3679,557.0231,0.018009664,120.0,234
91758.0,12.048358,1.0,12.960094,0.025628658,85.0,0.025192428,55.0,0.03,5.6012555e-05,135.9375,0.14588054,0.1397713,0.046775214,0.00026155758,0.0,17.2,15.675666,5.1409225,4.994775,98.02842,0.8273133,4.375265,0.09591328,0.5154639,0.0048184786,0.00055332837,-0.36867103,0.00017333178,603110.5,-97289.664,1.0,1.0,640.31805,-1514.5184,0.029731134,80.0,235
1057.0,0.13879023,0.9444444,10.690213,2.272191,1.0,1.0,1.0,,0.0056586103,117.1875,0.24187115,0.34343448,0.140965,0.0018921476,0.0,0.6,,,,45.8765,20.57975,3.722978,0.08068493,0.22293815,0.0048694676,0.00033999694,-0.14508563,0.00015999856,615164.06,-9435.443,1.0,1.0,,,0.031018198,80.0,237
