,num_spikes,firing_rate,presence_ratio,snr,isi_violations_ratio,isi_violations_count,rp_contamination,rp_violations,sliding_rp_violation,amplitude_cutoff,amplitude_median,amplitude_cv_median,amplitude_cv_range,sync_spike_2,sync_spike_4,sync_spike_8,firing_range,drift_ptp,drift_std,drift_mad,isolation_distance,l_ratio,d_prime,silhouette,nn_hit_rate,nn_miss_rate
421,9141.0,1.213848266552147,1.0,7.4558096,9.37292685569067,312.0,1.0,193.0,,9.630683365572008e-05,46.875,,,0.1166174379170769,0.0009845749917952085,0.0,4.0,,,,34.6334194038765,19.144835133030057,1.5460824418307468,0.037954333097003315,0.10824742268041238,0.007421993335352923
422,3465.0,0.46012298912626515,0.928,15.936844,38.67882765608569,185.0,1.0,103.0,,0.000372021876177481,107.8125,,,0.22770562770562772,0.004329004329004329,0.0,2.2,,,,21.880639270007055,41.064243106373695,2.3341366543535202,0.03957533238840671,0.09278350515463918,0.004089669797031203
423,8793.0,1.1676367801983403,1.0,7.755283,16.07085950393609,495.0,1.0,350.0,,7.738223846586267e-05,51.5625,,,0.13442511088365747,0.001933356078698965,0.0,4.4,,,,31.051406484323106,22.259873213730035,1.3868458296168136,0.01914228744599471,0.12628865979381443,0.007245279208320711
424,1302.0,0.17289469894441478,0.912,9.1818285,35.53835530343728,24.0,1.0,14.0,,0.001871518378491622,63.28125,0.5819612741470337,0.7086485624313354,0.2642089093701997,0.0030721966205837174,0.0,0.8,,,,20.099947769802878,40.724046056805356,1.822537006908946,0.020491765131785245,0.03608247422680412,0.005503382813288903
425,1643.0,0.2181766439060472,0.872,2.8746753,47.424537150208124,51.0,1.0,35.0,,0.006542253694382184,28.125,2.8940048217773438,3.2880444899201393,0.263542300669507,0.004869141813755326,0.0,0.95,,,,14.253900058724305,44.82153346215601,1.282467646965258,0.013221150529447565,0.036931818181818184,0.004918280871670702
426,353.0,0.04687544449107405,0.584,9.520242,261.87979561050474,13.0,1.0,8.0,,,58.59375,,,0.36827195467422097,0.019830028328611898,0.0,0.2,,,,14.268293583212595,76.09982522416442,1.7461160523948485,0.0015613996290805617,0.011029411764705883,0.0016361256544502618
427,4005.0,0.5318304679511376,0.992,2.1880448,13.615144769494082,87.0,1.0,60.0,,0.00010750709416663,16.40625,1.8251906633377075,1.4249953210353852,0.15655430711610488,0.0009987515605493133,0.0,1.4,,,,25.00694543578774,27.729597950014522,1.5050307765124138,0.04603376580429503,0.11235955056179775,0.0066844919786096255
428,6921.0,0.919050853605449,0.992,4.4266763,5.2928760912050326,101.0,1.0,56.0,,0.0003906354455372463,30.46875,,,0.10663198959687907,0.0014448779078167894,0.0,3.0,,,,30.956694672415328,20.711688435905128,1.0550325249432484,0.061374312292304556,0.17134831460674158,0.008525880334981334
429,1580.0,0.20981077137647874,0.888,17.186672,36.19898377492074,36.0,1.0,20.0,,0.0010335940832730617,112.5,0.34384292364120483,0.5225609131157398,0.25569620253164554,0.006329113924050633,0.0,1.0,,,,20.566394877573238,51.88773282253433,2.999776737056191,0.01774921388692407,0.07584269662921349,0.001967510846534154
430,2842.0,0.37739380522275484,0.944,9.707931,58.427560508275555,188.0,1.0,117.0,,0.00044808804235179424,65.625,,,0.26213933849401827,0.005277973258268825,0.0,1.6,,,,15.039257836706668,49.391783326270314,1.6778694699787804,0.01002047219791018,0.011235955056179775,0.004136817677328221
431,3057.0,0.40594400512525036,1.0,5.269114,21.488552476881782,80.0,1.0,49.0,,0.0002848136369287195,35.15625,0.7825456857681274,0.6680974066257477,0.1730454694144586,0.0013084723585214263,0.0,1.4,,,,20.494953141973568,32.33554433355531,1.1582732736228587,0.027828360104881975,0.033707865168539325,0.0057007365553425485
432,1152.0,0.15297595482639464,0.936,7.5057216,9.45742918160648,5.0,1.0,3.0,,0.005237802118740758,56.25,0.48502641916275024,0.4132816165685653,0.16666666666666666,0.0026041666666666665,0.0,0.6,,,,26.61882622752343,29.40696012523243,1.641255396758263,0.017382313224766043,0.06460674157303371,0.00597820603369993
433,1383.0,0.18365082076814565,0.912,6.230262,69.55679476602985,53.0,1.0,38.0,,0.0028597144650555685,42.1875,0.8643325567245483,0.9856025516986847,0.2950108459869848,0.01012292118582791,0.0,0.8,,,,12.940874423294977,53.46539809172442,1.5147801486200685,0.009713357849803988,0.011235955056179775,0.004212491171425688
434,1232.0,0.16359928502267204,0.872,2.9421241,67.80636963991795,41.0,1.0,27.0,,0.002586633275799287,28.125,1.7544423341751099,1.9262352541089056,0.2702922077922078,0.005681818181818182,0.0,0.8,,,,13.997102998922319,41.638404207979754,1.0937817630747733,0.007250226284603146,0.011764705882352941,0.005269793242561775
435,601.0,0.07980776809953401,0.752,4.8306956,152.89095330621294,22.0,1.0,16.0,,0.003944060607428361,32.8125,1.546346664428711,2.361388172954321,0.32945091514143093,0.0016638935108153079,0.0,0.4,,,,14.685589326528047,42.1994326189058,1.182099855045095,0.013025754213716023,0.11764705882352941,0.0057236510337871915
436,6910.0,0.9175901457034609,1.0,4.8097863,6.09831630246521,116.0,1.0,82.0,,0.0002520059994980101,32.8125,0.5613486170768738,0.5931145220994949,0.09985528219971057,0.0008683068017366136,0.0,2.6,,,,37.6472813803,16.1554596957567,1.2354903361364662,0.03302976658037617,0.11082474226804123,0.008305563970513985
437,1810.0,0.2403528456907763,0.912,3.5073466,65.89452826897195,86.0,1.0,48.0,,0.0017135340843647843,30.46875,2.305445671081543,2.5127977430820465,0.2878453038674033,0.0066298342541436465,0.0,1.0,,,,13.892106152689607,46.75226257646101,1.3420003049369436,0.0068290049671545046,0.014204545454545454,0.004514729620661824
438,3216.0,0.4270578738903517,0.952,4.4064417,35.19200201593999,145.0,1.0,89.0,,0.00022881279363217628,28.125,,,0.2447139303482587,0.005597014925373134,0.0,1.6,,,,14.676362415563522,44.48116408289014,1.2643013920133865,0.023879437403402967,0.028089887640449437,0.00446473615175058
439,6828.0,0.9067012322522765,0.992,6.891936,7.645561239279168,142.0,1.0,91.0,,0.0004381534987319396,46.875,,,0.119800820152314,0.001611013473930873,0.0,2.8,,,,31.1324620003128,19.494794977950225,1.1238190421779908,0.019326119540182502,0.11931818181818182,0.00882768361581921
440,888.0,0.1179189651786792,0.704,5.0195527,66.85000051466004,21.0,1.0,15.0,,0.004018233568711251,39.84375,,,0.2927927927927928,0.010135135135135136,0.0,0.6,,,,12.577894863766895,57.83710819103311,1.5007231523487812,0.010986230458885516,0.033582089552238806,0.003095741467834491
441,1985.0,0.26359138049513314,0.856,3.421012,27.394002127033225,43.0,1.0,17.0,,0.0026718214814053123,32.8125,,,0.23022670025188918,0.0025188916876574307,0.0,1.0,,,,16.417559759295976,42.93083114273674,1.572793806223828,0.046667973007154105,0.09943181818181818,0.00650726392251816
442,3962.0,0.5261204279706385,0.872,12.350581,59.00726364948646,369.0,1.0,263.0,,6.532739357745255e-05,77.34375,,,0.28142352347299343,0.005805148914689551,0.0,2.0,,,,13.4069368523296,48.79072290393807,1.179373389534954,0.00616111168281707,0.011363636363636364,0.0046660613397901535
443,1691.0,0.22455064202381367,0.744,17.452421,79.00659516159762,90.0,1.0,66.0,,0.0031089628559887233,117.1875,,,0.3075103489059728,0.00827912477823773,0.0,1.0,,,,15.44728657652016,54.94351190684671,1.9666632652782685,0.011651622332613526,0.022727272727272728,0.0033545197740112993
444,2096.0,0.27833125114246804,0.744,27.776161,53.70977694167136,94.0,1.0,40.0,,0.0012527194957776364,185.15625,,,0.321087786259542,0.009541984732824428,0.0,1.6,,,,22.347704373402802,49.62411447968339,2.9673794232392003,0.030086967206264453,0.07102272727272728,0.004186844229217111
445,1753.0,0.23278372292592864,0.8,10.227287,45.74380077709466,56.0,1.0,32.0,,0.0010532920145063396,65.625,,,0.2755276668568169,0.005704506560182544,0.0,1.0,,,,17.190099760790904,47.58136706864381,2.0488813859911734,0.04212084502971615,0.16761363636363635,0.004716505246166263
446,1788.0,0.23743142988680002,0.808,11.493305,19.62967148724952,25.0,1.0,12.0,,0.00014473295414490735,77.34375,,,0.21364653243847875,0.003355704697986577,0.0,1.0,,,,22.731720324631826,33.62093658695698,1.5506684603861147,0.03229397298464588,0.07954545454545454,0.006053268765133172
447,4126.0,0.5478982548730071,0.896,13.324545,9.436904899731505,64.0,1.0,21.0,,0.0037265250560742573,91.40625,,,0.16480853126514786,0.0019389238972370335,0.0,2.4,,,,30.645313662667842,25.34009964137556,1.8975471637757955,0.051137408562802154,0.15056818181818182,0.007617029862792574
448,10498.0,1.3940465050065025,1.0,7.648039,7.402497610615782,325.0,1.0,165.0,,2.5362426673908094e-05,51.5625,,,0.08725471518384455,0.0008573061535530577,0.0,5.0,,,,43.60587654562337,11.930050076502388,1.0630370533880604,0.036438875837665856,0.13920454545454544,0.011198547215496369
449,972.0,0.12907346188477048,0.696,8.966666,151.44340918299233,57.0,1.0,38.0,,0.00448825821603955,67.96875,,,0.3477366255144033,0.00823045267489712,0.0,0.6,,,,11.181963473079527,61.01507107880975,1.6194357373000354,0.004456819089977549,0.008522727272727272,0.0025978611783696527
450,2176.0,0.2889545813387454,0.784,3.422361,97.01555208232031,183.0,1.0,130.0,,0.0012908232153655637,30.46875,,,0.26608455882352944,0.0027573529411764708,0.0,1.2,,,,14.569306425174629,46.598506796205726,0.88791918347688,0.006904383164937064,0.017857142857142856,0.00690802743041549
451,820.0,0.1088891345118434,0.568,8.04464,123.19534181697817,33.0,1.0,19.0,,0.007955344863551313,58.59375,,,0.31585365853658537,0.006097560975609756,0.0,0.6,,,,11.046654835799437,55.60104083522243,1.0352389993973055,0.009797566604773326,0.019886363636363636,0.0035562953995157383
452,2480.0,0.32932323608459957,0.952,5.9510226,42.854258914730806,105.0,1.0,78.0,,0.00020706805149427768,39.84375,,,0.24556451612903227,0.006048387096774193,0.0,1.2,,,,16.525823828217312,38.80224635244259,1.1539191883291913,0.011867886236024328,0.017045454545454544,0.006229822437449556
453,2649.0,0.3517650211242356,0.848,4.2674966,57.59304108737648,161.0,1.0,119.0,,0.002018154457527748,30.46875,,,0.2397130992827482,0.003775009437523594,0.0,1.4,,,,16.455186037888176,43.720987515319344,1.159739723734175,0.016415039118382903,0.02464788732394366,0.00614361969986907
454,552.0,0.0733009783543141,0.632,2.8031795,98.85784575162795,12.0,1.0,9.0,,0.0010069215397642095,32.8125,,,0.2753623188405797,0.014492753623188406,0.0,0.4,,,,12.931807599887378,49.92268750736914,1.2153182605166444,0.008046096188308611,0.03977272727272727,0.007213478611783696
455,2398.0,0.3184343226334152,0.88,3.5673761,63.73273412120249,146.0,1.0,99.0,,0.0007454160112594781,28.125,,,0.2547956630525438,0.005421184320266889,0.0,1.2,,,,16.168191927428563,44.09848537773697,1.0733139154493647,0.008757146956831573,0.02112676056338028,0.004431463390069493
456,4497.0,0.5971639486582436,1.0,4.728623,2.1101396497687723,17.0,1.0,9.0,,0.002307136142096688,16.40625,1.6592625379562378,2.689227658510208,0.25728263286635533,0.028685790527018012,0.0,2.0,,,,58.39020303638675,9.956670823048956,0.7520499227703374,-0.023827786307985807,0.14849624060150377,0.026813231970412986
457,1263.0,0.16771582547372954,0.816,9.269512,105.43290027250879,67.0,1.0,41.0,,0.0018254265090109443,60.9375,,,0.3119556611243072,0.00791765637371338,0.0,0.8,,,,13.668411120338313,59.88161746623192,1.933070341737587,0.01097177633862599,0.023809523809523808,0.004159943525615167
458,2900.0,0.38509571961505595,0.968,6.885191,11.342156948200095,38.0,1.0,17.0,,0.0009879064215286496,46.875,0.5612888336181641,0.574322521686554,0.15655172413793103,0.0017241379310344827,0.0,1.4,,,,27.871817987084995,24.97764716366202,1.4293712151475777,0.03341444492769689,0.14285714285714285,0.008319887051230334
459,2593.0,0.3443286899868414,0.992,3.3974047,20.160290140601955,54.0,1.0,36.0,,0.00010465359866635704,23.4375,1.2069135904312134,1.209640771150589,0.1870420362514462,0.0019282684149633628,0.0,1.2,,,,22.135636692875764,28.36016545438206,1.1744817956799836,0.016790879536638135,0.026785714285714284,0.007260992335619202
460,1151.0,0.15284316319894117,0.76,5.621197,56.843218400167345,30.0,1.0,19.0,,0.0002248327732502992,37.5,,,0.26238053866203304,0.004344048653344918,0.0,0.6,,,,16.357835788925474,42.61402826295427,1.3578861585610915,0.006564293058216922,0.01488095238095238,0.00486587333602259
461,2143.0,0.284572457632781,0.856,5.9766536,66.68429135689718,122.0,1.0,88.0,,0.0008936061933842249,39.84375,,,0.2739150723285114,0.005132991133924405,0.0,1.2,,,,14.598211943450705,46.89398419942422,1.3041166170381182,0.005255626860725443,0.01488095238095238,0.004739814441306979
462,1621.0,0.21525522810207093,0.84,3.1417732,28.659148102712702,30.0,1.0,17.0,,0.00015964375201177935,28.125,,,0.25971622455274523,0.0030845157310302285,0.0,1.0,,,,15.216176760646352,40.4758984004185,1.2722696010569967,0.018419472820250513,0.043209876543209874,0.005040830728904123
463,1459.0,0.1937429844546092,0.888,8.944408,25.942997201157628,22.0,1.0,10.0,,0.00017743094221839596,63.28125,0.5221471786499023,0.5080138623714447,0.25839616175462643,0.003427004797806717,0.0,0.8,,,,19.21543181875822,39.45223545296889,1.714720399912913,0.044449435456222985,0.05654761904761905,0.005597014925373134
464,1512.0,0.20078094070964297,0.896,10.629284,55.998274555580124,51.0,1.0,24.0,,0.00017115246164754917,72.65625,0.5488611459732056,0.6779391586780543,0.2837301587301587,0.005291005291005291,0.0,1.0,,,,17.578649117667958,47.67723098038599,2.1770945920321707,0.013524467263932536,0.047619047619047616,0.004033884630899556
465,1616.0,0.2145912699648036,0.84,11.833922,45.17760425919136,47.0,1.0,24.0,,0.0015871511027574269,79.6875,0.4910460114479065,0.983298835158348,0.32301980198019803,0.007425742574257425,0.0,1.0,,,,15.0556217469052,55.900218607634756,2.194293042835361,0.06814917538988537,0.050595238095238096,0.002874142799515934
466,1390.0,0.18458036216031992,0.96,7.3836393,27.283353245604303,21.0,1.0,15.0,,0.00018617447626697431,49.21875,0.6986650228500366,0.7697947800159454,0.19280575539568345,0.0014388489208633094,0.0,0.8,,,,20.14879556242443,34.74809903863866,1.355656343299246,0.011795657004067244,0.023809523809523808,0.007891286809197257
467,487.0,0.06466952256983871,0.76,7.5246463,105.84007266233516,10.0,1.0,5.0,,,49.21875,,,0.3059548254620123,0.006160164271047228,0.0,0.4,,,,12.774238311933992,51.505222423717896,1.1160627294404395,0.005903386103416733,0.015432098765432098,0.0050156265752596026
468,218.0,0.028948574784855928,0.44,12.552316,211.27837886754796,4.0,1.0,3.0,,,87.890625,,,0.3577981651376147,0.013761467889908258,0.0,0.2,,,,16.503163673129237,97.65379809020294,1.7215166314729193,0.013581966346985419,0.006944444444444444,0.0012796065837013249
469,9831.0,1.3054744894950396,1.0,5.61108,8.96048989976417,345.0,1.0,191.0,,0.00035541766085570297,39.84375,,,0.10436374732987488,0.00183094293561184,0.0,3.6,,,,38.94434040376784,14.216531203100242,1.2777804118349771,0.05370538856415891,0.12962962962962962,0.006905938098598649
470,10004.0,1.3284474410444895,1.0,1.2136319,1.9062255132805497,76.0,1.0,25.0,0.34,0.0005022200320396814,16.40625,2.9057745933532715,3.3049256980419157,0.17343062774890045,0.005697720911635346,0.0,4.8,,,,63.371852023458146,7.725632351706569,0.8425715409017427,-0.010731046085259342,0.10526315789473684,0.03320834189439079
471,2663.0,0.3536241039085841,0.888,6.7664814,81.05899244941455,229.0,1.0,169.0,,0.00012300179643923262,44.53125,,,0.2944048066090875,0.005257228689447991,0.0,1.4,,,,14.348129133638187,47.35796948384329,1.3293056369617213,0.0030084816913126277,0.011363636363636364,0.005246166263115416
472,3208.0,0.42599554087072394,0.936,9.9763775,10.732280354513772,44.0,1.0,26.0,,0.0010619950585719603,65.625,,,0.14183291770573567,0.0024937655860349127,0.0,1.6,,,,30.706514464116662,22.808621833202203,1.6718585396327938,0.04586516205912032,0.23511904761904762,0.010488100040338847
473,2253.0,0.29917953665266245,0.864,11.98366,56.870036720268565,115.0,1.0,68.0,,0.00030601153967996583,75.0,,,0.28894806924101196,0.007101642254771416,0.0,1.4,,,,17.784983902746024,46.28399891514578,2.1051707346630266,0.007025992959509047,0.044642857142857144,0.00486587333602259
474,4595.0,0.6101775281486834,0.976,6.3597636,21.756453861191165,183.0,1.0,101.0,,0.0006383028725648958,42.1875,,,0.1632208922742111,0.0026115342763873774,0.0,2.0,,,,23.58047103289797,26.98907395479158,0.9791942269707485,0.01729015546811483,0.03273809523809524,0.009605687777329569
475,2484.0,0.32985440259441345,0.896,4.1892557,66.31205291158582,163.0,1.0,111.0,,0.00034910644965310643,32.8125,,,0.27375201288244766,0.004428341384863124,0.0,1.4,,,,15.28299251139312,39.38290563317462,1.13898324887847,0.005517048329645105,0.008823529411764706,0.005849722642460918
476,2626.0,0.3487108136928058,0.816,12.183983,126.31300961703661,347.0,1.0,254.0,,0.0013612579029063066,84.375,,,0.33663366336633666,0.005331302361005331,0.0,1.8,,,,13.63319850027325,51.10944178746336,1.5155498285827116,0.007086873827226947,0.01764705882352941,0.003706505295007564
477,2145.0,0.28483804088768794,0.872,8.49992,29.460981986311356,54.0,1.0,36.0,,0.00028283737500033675,58.59375,,,0.2205128205128205,0.0009324009324009324,0.0,1.2,,,,19.79243308762396,32.0811675006008,1.325406428614086,0.032904362669922034,0.041176470588235294,0.007463439233484619
478,1146.0,0.15217920506167384,0.712,22.91309,101.30122242037929,53.0,1.0,24.0,,0.00022581371903236856,147.65625,,,0.34554973821989526,0.002617801047120419,0.0,0.8,,,,16.123616291609622,56.012005006810796,2.548593525409073,0.035838571259082685,0.07352941176470588,0.0035047907211296016
479,1165.0,0.15470224598328972,0.688,14.073229,101.72293692121316,55.0,1.0,37.0,,0.001895889078671253,93.75,,,0.30042918454935624,0.005150214592274678,0.0,0.8,,,,12.933508246055752,53.82095576214208,1.6123293209951117,0.005932185972683561,0.014705882352941176,0.003454362077660111
480,663.0,0.08804084900164899,0.552,9.914325,182.73888608707801,32.0,1.0,24.0,,0.002669883970719764,67.96875,,,0.32428355957767724,0.012066365007541479,0.0,0.4,,,,11.143937748451055,60.868350857209904,1.656959097030066,0.005871157915352811,0.020588235294117647,0.002571860816944024
481,794.0,0.10543655219805324,0.648,10.803976,107.50553160318272,27.0,1.0,19.0,,0.0022983613177332634,75.0,,,0.3211586901763224,0.008816120906801008,0.0,0.6,,,,12.709637106792146,57.99229012003322,1.9659115223208166,0.024878814609135932,0.029411764705882353,0.003681290973272819
482,3411.0,0.45295224124377786,0.872,11.732075,23.51641474028588,109.0,1.0,62.0,,0.0014600197447808122,82.03125,,,0.19642333626502492,0.002638522427440633,0.0,1.75,,,,23.31407252633963,28.30483169300506,1.5000850629388398,0.014398359192825155,0.03823529411764706,0.006555723651033787
483,1251.0,0.1661223259442879,0.736,3.5289302,75.38610244229292,47.0,1.0,33.0,,0.00020702416316527498,28.125,,,0.2685851318944844,0.006394884092725819,0.0,0.8,,,,13.222412335199419,46.147640179090445,1.2226845580970795,0.008224845803427902,0.061764705882352944,0.005168935955622794
484,3390.0,0.45016361706725505,0.96,6.3442507,40.19078403040889,184.0,1.0,115.0,,0.0027148323855436455,39.84375,0.8039386868476868,1.200793223083019,0.2056047197640118,0.002654867256637168,0.0,1.6,,,,16.091091831233136,39.59343750351184,0.7929157330229614,0.021561088688635714,0.041044776119402986,0.0052099063726970705
485,1969.0,0.26146671445587766,0.92,6.3692064,53.09216945558071,82.0,1.0,52.0,,0.0019239704017615363,42.1875,,,0.23108176739461656,0.007618080243778568,0.0,1.0,,,,17.661021727482822,32.33096131275426,0.8245908781257544,0.004926470327295203,0.01764705882352941,0.007413010590015128
486,881.0,0.11698942378650493,0.704,6.5277114,58.214174053909005,18.0,1.0,14.0,,0.0003926301509781512,44.53125,,,0.23155505107832008,0.00340522133938706,0.0,0.6,,,,15.453430231569993,40.508328930122225,1.188752649459093,0.008048326570069717,0.014705882352941176,0.0043368633383761976
487,969.0,0.12867508700241007,0.832,4.4253273,32.080545445342295,12.0,1.0,6.0,,0.0010135525273449943,35.15625,1.2345893383026123,1.4265846401453013,0.27347781217750256,0.0030959752321981426,0.0,0.6,,,,16.613190793463964,41.52834172881545,1.3949971586309364,0.005697250880568843,0.019886363636363636,0.004136400322841001
488,2741.0,0.3639818508499546,0.984,6.723988,26.728831160748424,80.0,1.0,60.0,,0.00028098118365783956,44.53125,0.6887927055358887,0.6558780863881111,0.19518423932871215,0.004013133892739876,0.0,1.4,,,,18.35398688258591,33.11085039962764,1.1377564169735783,0.019866997991552567,0.04938271604938271,0.006048996874684948
489,329.0,0.04368844543219083,0.496,6.740797,115.9541402668738,5.0,1.0,5.0,,,44.53125,,,0.3373860182370821,0.00911854103343465,0.0,0.2,,,,15.507581127358602,72.72450135590569,2.127450633924758,0.019968585552956435,0.044642857142857144,0.002363234111021722
490,1060.0,0.14075912510067562,0.728,7.3883605,82.66050330637012,37.0,1.0,27.0,,0.0023840577744643106,49.21875,,,0.310377358490566,0.009433962264150943,0.0,0.6,,,,13.369690184390906,49.65226431088955,1.4560827561710954,0.008792939963960095,0.012345679012345678,0.0022683738280068555
491,2111.0,0.28032312555427,0.944,5.623895,25.911312782217777,46.0,1.0,30.0,,0.0004155772712039886,37.5,0.8498588800430298,0.9275369748473163,0.21032685930838466,0.0033159639981051635,0.0,1.0,,,,20.956115011782828,29.47176241765887,1.2177499279829043,0.019847155847962067,0.024691358024691357,0.0060742010283294685
492,653.0,0.08671293272711432,0.744,5.098468,58.86832640317951,10.0,1.0,4.0,,0.0003962978897566529,32.8125,,,0.26952526799387444,0.007656967840735069,0.0,0.4,,,,14.543329518367448,43.941671502861105,1.0056322921087786,0.006868456034445776,0.01488095238095238,0.005218838241226301
493,1390.0,0.18458036216031992,0.752,13.404135,68.85798676271564,53.0,1.0,27.0,,0.00049547274819256,89.0625,,,0.31151079136690646,0.004316546762589928,0.0,0.8,,,,16.347801356015044,49.16635034122487,2.051369131841884,0.05032521130256884,0.040123456790123455,0.004007460429478778
494,1225.0,0.16266974363049777,0.68,12.426125,61.89243916037482,37.0,1.0,13.0,,0.0016500846539322879,72.65625,,,0.35346938775510206,0.004081632653061225,0.0,0.8,,,,18.484946784606734,54.865068308736454,2.997944087439158,0.125769155683498,0.3764705882352941,0.003630862329803328
495,1728.0,0.22946393223959197,0.76,10.91257,18.49452817736378,22.0,1.0,6.0,,0.002092786474142954,67.96875,,,0.33564814814814814,0.006944444444444444,0.0,1.0,,,,16.50081818382536,41.01895294784316,1.6877557220685608,0.0762691514934963,0.13823529411764707,0.005168935955622794
496,6585.0,0.8744328667810839,0.992,7.0700016,8.799137030847731,152.0,1.0,71.0,,0.0003130642794662547,46.875,,,0.11875474563401671,0.0019741837509491267,0.0,3.0,,,,32.044759238693295,21.093681250845243,1.3946568343131265,0.05390211622119993,0.2676056338028169,0.004909860006042904
497,2634.0,0.3497731467124336,0.784,11.251163,68.7432580534979,190.0,1.0,128.0,,9.851986929596846e-05,77.34375,,,0.3071374335611238,0.00721336370539104,0.0,1.6,,,,14.677700099102928,58.80700428010379,1.6755248827657334,0.004681075522103538,0.0035211267605633804,0.00332359754255212
498,899.0,0.11937967308066734,0.696,17.454445,46.588628682567894,15.0,1.0,9.0,,0.0020541140857747438,65.625,,,0.3047830923248053,0.004449388209121246,0.0,0.6,,,,12.567427456409176,56.90359102231168,1.3059215471870271,0.005716870626607834,0.007462686567164179,0.003624282694050136
499,3130.0,0.41563779392935346,0.84,7.67367,14.092306042002424,55.0,1.0,41.0,,0.0009332185286425895,51.5625,,,0.1463258785942492,0.0025559105431309905,0.0,2.4,,,,29.87598745576327,22.98853027836355,1.070298064464152,0.05877648802473106,0.22535211267605634,0.00715077047033941
500,1569.0,0.20835006347449062,0.688,13.179529,15.295138841617874,15.0,1.0,5.0,,0.0030440315466305668,89.0625,,,0.1701720841300191,0.0025493945188017845,0.0,1.0,,,,34.029273595370135,28.15439640333408,2.0910809892968287,0.02089141550754062,0.20422535211267606,0.00664719508510424
501,1614.0,0.21432568670989666,0.632,12.548882,50.107684543437884,52.0,1.0,36.0,,0.00032941829714951435,75.0,,,0.31660470879801733,0.006195786864931847,0.0,1.0,,,,12.242526176712316,58.51052084246787,1.4916977959264317,0.06731853879519395,0.09701492537313433,0.003976643511527232
502,1075.0,0.14275099951247763,0.664,21.934406,130.32939332354374,60.0,1.0,30.0,,0.0003744108741918802,142.96875,,,0.3497674418604651,0.008372093023255815,0.0,0.8,,,,15.671225934849831,67.81198826214496,2.5431768480906785,0.032670803704898534,0.07462686567164178,0.002844055169636565
503,3014.0,0.40023396514475124,0.744,9.568311,22.935047725082438,83.0,1.0,41.0,,0.0015443209931219912,60.9375,,,0.16688785666887856,0.00232249502322495,0.0,1.6,,,,24.499425969401344,30.61794664737464,1.4869758133482653,0.04168218135428519,0.11940298507462686,0.005260243632336656
504,622.0,0.08259639227605682,0.536,3.9727447,285.4828073797698,44.0,1.0,29.0,,0.009767425221909461,44.53125,,,0.34887459807073956,0.00482315112540193,0.0,0.4,,,,8.023562990415067,78.79646642643173,1.2668914940452893,0.00659428113915729,0.020833333333333332,0.0025211778943122227
505,1213.0,0.16107624410105617,0.76,8.574114,81.88939968669733,48.0,1.0,37.0,,0.004767810864304628,51.5625,,,0.2563891178895301,0.004122011541632316,0.0,0.8,,,,12.951856076313826,52.10637446652238,1.2090996759049115,0.004043714236040952,0.014925373134328358,0.0041276552904459885
506,1589.0,0.21100589602355996,0.712,7.004576,109.35860018027775,110.0,1.0,79.0,,0.00039759209395104193,44.53125,,,0.26620516047828824,0.008181246066708621,0.0,1.0,,,,11.405783854014063,55.810055521995885,0.8698043541545191,0.0035527040093397337,0.007462686567164179,0.003246753246753247
507,523.0,0.06945002115816354,0.584,8.111414,119.30208296461943,13.0,1.0,10.0,,0.0018748828121860255,53.90625,,,0.30401529636711283,0.0076481835564053535,0.0,0.4,,,,13.3818873443013,53.26869342818601,1.3094622777487226,0.0075887161208142385,0.011194029850746268,0.0030705728380146986
508,150.0,0.019918744118020134,0.44,7.866799,223.12874838447445,2.0,1.0,2.0,,,51.5625,,,0.36666666666666664,0.013333333333333334,0.0,0.2,,,,18.01460875518704,118.88790450127948,1.6453019382700067,0.00249820970875068,0.0,0.0006513026052104208
509,45.0,0.00597562323540604,0.24,3.0501924,0.0,0.0,0.0,0.0,,,23.4375,,,0.15555555555555556,0.0,0.0,0.0,,,,20342783015254.0,,1.8274453961363475,0.02349959550154294,0.0,0.00037522513508104864
510,2866.0,0.38058080428163804,0.864,9.5049095,49.81306721755387,163.0,1.0,99.0,,0.001109569832110219,60.9375,,,0.2397069085833915,0.00314026517794836,0.0,1.4,,,,16.200596842738847,47.66082879830173,1.5808085941695105,0.0073578809239963905,0.028169014084507043,0.003953066774096082
511,81.0,0.010756121823730872,0.36,3.2766876,0.0,0.0,0.0,0.0,,,11.71875,,,0.1111111111111111,0.0,0.0,0.0,,,,32190991011613.746,,1.7020630320446608,0.019690825251837643,0.0,0.0015269850806047863
512,163.0,0.021645035274915212,0.472,8.580089,94.4784681141683,1.0,1.0,1.0,,,58.59375,,,0.3128834355828221,0.0,0.0,0.2,,,,21.665377520957282,104.52576431641032,1.5394976452903562,0.0002774579509508913,0.010869565217391304,0.0009772476696401724
513,220.0,0.029214158039762864,0.48,8.303888,0.0,0.0,0.0,0.0,,,46.875,,,0.3181818181818182,0.013636363636363636,0.0,0.2,,,,15.150199771809953,97.20857737082372,1.1893211427443608,0.0019931492221479863,0.033783783783783786,0.0026347485697079194
514,1294.0,0.17183236592478704,0.696,8.100622,55.46783604451736,37.0,1.0,21.0,,0.004637598841075509,58.59375,,,0.2511591962905719,0.008500772797527048,0.0,0.8,,,,18.56241837197162,44.39790519272044,1.5395214852784982,0.025074362508319955,0.06333333333333334,0.005239294710327456
